DEPTH,GR,RHOB,Vp,Vsh,Caliper,Porosity,Resistivity,Stress,PP
93.274,105.9584,1.8136,1.5656,0.885554474,10.4899,56.259,0.5797,1657784.919,1552.0
93.4264,107.4758,1.8163,1.5653,0.912160823,10.5336,55.3778,0.5743,1662965.629,1554.0
93.5788,106.9713,1.823,1.5698,0.903314835,10.6296,57.8305,0.5795,1671822.694,1553.5
93.7312,106.1394,1.8209,1.5764,0.888728159,10.6021,53.5325,0.5903,1672616.392,1554.502
93.8836,106.1445,1.8233,1.5794,0.888817583,10.5376,56.854,0.5793,1677544.085,1553.0
94.036,107.3058,1.8178,1.5766,0.909180015,10.384,57.9021,0.558,1675198.68,1555.0
94.1884,106.0141,1.8385,1.574,0.886531128,10.2934,56.7433,0.5794,1697020.659,1555.494
94.3408,104.899,1.8677,1.5756,0.866978775,10.3403,53.1542,0.5836,1726763.059,1558.0
94.4932,103.6825,1.8926,1.5729,0.845648457,10.4392,53.6104,0.5677,1752610.737,1556.0
94.6456,106.5897,1.892,1.5658,0.896623796,10.4105,52.0002,0.5632,1754880.857,1557.0
94.798,107.175,1.8861,1.5639,0.906886545,10.3978,51.8381,0.5667,1752225.376,1556.0
94.9504,107.2531,1.8807,1.5667,0.908255964,10.4077,55.8727,0.5756,1750017.529,1557.0
95.1028,105.3389,1.8544,1.5688,0.874692056,10.4467,57.3437,0.5669,1728314.597,1556.004
95.2552,102.9873,1.8414,1.5683,0.833458703,10.3762,57.5646,0.5622,1718948.668,1556.0
95.4076,101.5562,1.8533,1.5621,0.808365552,10.3114,55.2315,0.5698,1732825.27,1556.0
95.56,102.5341,1.8849,1.5545,0.825512217,10.3418,56.3002,0.5657,1765186.231,1557.506
95.7124,105.3778,1.8998,1.5534,0.875374135,10.3606,55.5417,0.5611,1781977.292,1558.0
95.8648,106.617,1.8985,1.5585,0.897102478,10.3674,55.1591,0.5708,1783593.363,1558.0
96.0172,104.4302,1.8945,1.57,0.858758756,10.3599,55.7033,0.586,1782664.937,1557.0
96.1696,102.0382,1.8908,1.5806,0.816817022,10.3123,54.7537,0.5721,1782007.301,1559.0
96.322,99.6946,1.8786,1.5829,0.775723942,10.2819,57.0625,0.5596,1773314.99,1562.4821
96.4744,98.3781,1.867,1.5784,0.752640208,10.2423,55.3058,0.5878,1765153.507,1559.0
96.6268,96.482,1.8718,1.5694,0.719393668,10.4386,55.4301,0.5911,1772487.234,1560.0
96.7792,95.8699,1.8672,1.558,0.708661003,10.4825,55.2922,0.5641,1770919.998,1558.0
96.9316,99.5099,1.8545,1.5495,0.772485381,10.4897,60.7499,0.5882,1761644.592,1560.5
97.084,100.803,1.834,1.548,0.795158816,10.4811,55.5236,0.5873,1744910.149,1560.0081
97.2364,101.6742,1.8294,1.5492,0.810434584,10.5191,60.3289,0.5902,1743265.848,1559.0
97.3888,98.4959,1.8267,1.5528,0.754705733,10.5587,56.9614,0.5924,1743421.185,1562.0
97.5412,98.4001,1.832,1.5673,0.753025959,10.3956,56.9194,0.5947,1751215.688,1559.0
97.6936,94.59,1.8507,1.5835,0.686219019,10.274,55.1453,0.5905,1771855.146,1561.498
97.846,94.8322,1.8722,1.5815,0.690465795,10.2097,57.2486,0.5911,1795235.356,1560.0
97.9984,94.6258,1.8786,1.5713,0.686846743,10.266,57.2563,0.5857,1804177.984,1564.0
98.1508,97.869,1.8703,1.5691,0.743713562,10.3098,55.955,0.6134,1799000.124,1561.0
98.3032,97.6697,1.8642,1.5738,0.740219002,10.404,57.7186,0.5973,1795916.889,1561.0
98.4556,95.2692,1.8521,1.5792,0.698128227,10.3694,52.5679,0.6146,1787026.244,1563.5
98.608,98.3877,1.8471,1.5834,0.752808536,10.3339,53.4651,0.6114,1784960.601,1561.0
98.7604,100.5095,1.8508,1.5866,0.790012537,10.2582,57.6033,0.6137,1791300.334,1562.5
98.9128,105.8903,1.8693,1.5879,0.884360397,10.3186,56.4451,0.6155,1811997.431,1566.0
99.0652,102.981,1.8762,1.5877,0.833348237,10.3686,57.4638,0.6121,1821488.057,1563.0
99.2176,101.2604,1.8652,1.5854,0.803178945,10.2916,60.6034,0.6238,1813594.542,1567.0
99.37,96.2793,1.8656,1.5834,0.715839492,10.2756,54.4501,0.6214,1816769.786,1565.5
99.5224,94.6615,1.8559,1.5847,0.687472712,10.2943,52.2062,0.6016,1810095.497,1565.0
99.6748,93.0958,1.8371,1.583,0.660019463,10.381,58.0221,0.6135,1794503.236,1567.0
99.8272,94.8944,1.8099,1.5723,0.691556421,10.4494,60.1998,0.6277,1770637.043,1566.0
99.9796,96.2013,1.8061,1.5585,0.714471827,10.3818,60.8232,0.614,1769616.924,1566.5
100.132,97.5615,1.8249,-999.25,0.738321805,10.5448,57.178,0.6223,1790762.691,1569.4821
100.2844,96.73,1.8237,-999.25,0.723742143,10.6418,62.7711,0.6216,1792308.871,1566.0
100.4368,96.9401,1.8103,1.5685,0.727426072,10.8241,57.01,0.6208,1781843.243,1566.0
100.5892,95.3846,1.7877,1.5869,0.700151671,10.8074,57.7339,0.6261,1762268.466,1565.5
100.7416,96.8842,1.7857,-999.25,0.726445911,10.783,56.6637,0.6127,1762963.896,1566.0
100.894,95.2873,1.789,1.6158,0.698445596,10.776,57.0952,0.6223,1768893.787,1565.0
101.0464,98.0064,1.8001,1.6203,0.746122757,10.6371,57.4776,0.6203,1782557.521,1566.0
101.1988,98.5543,1.832,1.619,0.755729728,10.6345,56.3768,0.6091,1816882.776,1566.5
101.3512,101.0974,1.8522,1.6139,0.800320875,10.6369,56.6602,0.6065,1839682.388,1566.0
101.5036,101.8572,1.87,1.6076,0.813643337,10.7144,54.7101,0.608,1860154.974,1568.0
101.656,103.9515,1.8589,1.6015,0.850365149,10.5012,54.8559,0.6082,1851889.716,1567.0
101.8084,104.459,1.8778,1.5973,0.85926374,10.2794,56.2292,0.5951,1873522.972,1566.0
101.9608,103.6548,1.906,1.5961,0.845162761,10.3507,55.7774,0.5925,1904505.391,1568.498
102.1132,102.2565,1.8958,1.5956,0.820644731,10.3791,55.7227,0.601,1897144.805,1567.0
102.2656,95.8471,1.8712,1.5928,0.708261224,10.4111,59.4791,0.5993,1875322.029,1570.0
102.418,95.7447,1.8421,1.5911,0.706465725,10.2789,61.2462,0.6015,1848909.138,1567.5
102.5704,94.9887,1.8697,1.5911,0.693209893,10.5323,53.6049,0.6049,1879403.593,1569.5
102.7228,103.6497,1.8909,1.5884,0.845073337,10.6531,53.7678,0.5896,1903537.717,1569.0
102.8752,104.5246,1.9156,1.5856,0.860413982,10.7755,51.7593,0.6026,1931263.785,1572.0
103.0276,105.1263,1.9164,1.587,0.870964292,10.7336,50.5382,0.6076,1934932.508,1569.0
103.18,103.7103,1.8925,1.5918,0.846135907,10.6452,51.4901,0.6086,1913627.87,1570.0
103.3324,105.3138,1.8698,1.5968,0.874251948,10.5516,50.1602,0.6017,1893467.031,1571.0
103.4848,106.6438,1.8562,1.596,0.897572394,10.52,51.5021,0.6104,1882467.16,1571.0
103.6372,107.5817,1.8785,1.5878,0.914017692,10.6525,50.4934,0.6107,1907888.306,1572.0
103.7896,105.6478,1.8783,1.5788,0.880108361,10.8,52.6879,0.6119,1910490.456,1570.5
103.942,104.9265,1.8638,1.5727,0.867460965,10.7728,54.8316,0.5957,1898525.576,1572.5
104.0944,102.9005,1.8461,1.5704,0.831936737,10.6835,56.7924,0.6171,1883252.984,1573.494
104.2468,101.2505,1.83,1.5734,0.803005357,10.5928,56.0197,0.5938,1869562.111,1573.0
104.3992,96.9661,1.831,1.5784,0.72788196,10.6951,56.6878,0.6049,1873318.365,1572.0
104.5516,96.4596,1.8361,1.5818,0.719000903,10.7648,56.5158,0.6058,1881278.489,1572.0
104.704,96.6563,1.835,1.5838,0.722449874,10.6682,54.9488,0.61,1882892.032,1573.0
104.8564,98.9814,1.8484,1.5847,0.763218572,10.6158,55.6464,0.6099,1899402.384,1571.0
105.0088,96.9699,1.8444,1.584,0.72794859,10.5222,56.7034,0.6057,1898046.661,1570.5179
105.1612,101.0318,1.854,1.5807,0.799170634,10.557,57.7063,0.611,1910694.875,1574.0
105.3136,102.3734,1.843,1.5762,0.822694476,10.5287,55.0459,0.6038,1902111.055,1573.0
105.466,103.1992,1.8449,1.5743,0.837174193,10.5296,58.4833,0.6182,1906827.389,1572.0
105.6184,99.7366,1.871,1.5759,0.776460377,10.5415,52.7238,0.6003,1936597.859,1578.984
105.7708,100.4054,1.8984,1.5784,0.78818723,10.5733,55.0558,0.6022,1967793.81,1576.0
105.9232,104.4706,1.9068,1.5816,0.859467137,10.544,52.2408,0.5934,1979348.706,1575.0
106.0756,103.4236,1.9018,1.5787,0.841108861,10.5163,54.7839,0.6123,1976998.846,1576.5
106.228,104.0863,1.8957,1.5677,0.852728755,10.3348,55.1584,0.6376,1973488.912,1574.0
106.3804,101.032,1.8896,1.5607,0.799174141,10.2497,55.403,0.603,1969960.758,1577.004
106.5328,104.2276,1.8806,1.5599,0.855206333,10.158,57.6926,0.6189,1963386.72,1576.5
106.6852,101.2038,1.8787,1.561,0.802186511,10.1579,54.6186,0.625,1964208.955,1577.0
106.8376,101.4232,1.8733,1.5643,0.806033508,10.2833,57.8928,0.6054,1961360.986,1574.0
106.99,98.5228,1.8613,1.5703,0.755177402,10.3124,59.1574,0.6144,1951576.773,1578.0
107.1424,98.2752,1.8393,1.577,0.750835942,10.2124,57.6296,0.6497,1931256.76,1578.0
107.2948,95.4648,1.8389,1.5786,0.701557911,10.0673,58.4085,0.6394,1933583.196,1576.0081
107.4472,96.6736,1.8328,1.5751,0.722753215,9.9226,58.4008,0.653,1929906.436,1579.988
107.5996,96.3291,1.8496,1.572,0.716712694,10.0028,58.4537,0.6415,1950358.958,1578.0
107.752,100.7531,1.8571,1.5708,0.794283861,10.0094,59.4439,0.6262,1961041.144,1576.512
107.9044,100.7996,1.8744,1.572,0.7950992,10.0844,56.0159,0.6254,1982108.872,1580.494
108.0568,101.3854,1.8911,1.576,0.805370716,10.0939,55.3642,0.6265,2002592.902,1579.0
108.2092,97.4589,1.9014,1.5801,0.736522799,10.1408,54.0697,0.6348,2016339.934,1581.5
108.3616,98.169,1.903,1.5804,0.748973813,10.147,52.2669,0.6424,2020878.823,1581.496
108.514,97.7445,1.8817,1.5775,0.741530558,10.1035,56.7134,0.6339,2001069.779,1577.012
108.6664,100.1339,1.8704,1.5738,0.783426703,10.0562,55.4071,0.6482,1991846.419,1581.9919
108.8188,99.8563,1.8563,1.5695,0.778559217,10.0301,53.4888,0.6374,1979603.317,1579.0
108.9712,101.8733,1.8428,1.5631,0.813925638,9.953,56.2214,0.656,1967958.848,1583.0
109.1236,100.4969,1.8521,-999.25,0.789791606,9.9354,56.3344,0.6525,1980656.632,1582.0
109.276,98.7334,1.8778,-999.25,0.758870098,9.9272,55.0546,0.6386,2010945.033,1582.0
109.4284,99.8385,1.9213,-999.25,0.778247109,10.02,50.293,0.6577,2060398.892,1581.0
109.5808,103.2337,1.9275,-999.25,0.837779122,10.057,51.3218,0.6683,2069926.522,1581.0
109.7332,103.9678,1.926,-999.25,0.850650956,10.0579,54.6821,0.6444,2071192.203,1582.0
109.8856,102.7948,1.9173,-999.25,0.830083375,10.0163,53.3378,0.6717,2064699.877,1582.5
110.038,104.3148,1.9123,-999.25,0.856735313,9.9938,54.6682,0.6829,2062171.541,1582.0
110.1904,105.4986,1.9028,-999.25,0.877492263,9.9529,51.9143,0.6951,2054768.873,1583.0
110.3428,106.4955,1.9109,-999.25,0.894972077,10.0666,52.3124,0.668,2066369.754,1582.0
110.4952,102.2749,1.9241,1.6083,0.82096736,10.1785,53.9875,0.6968,2083517.38,1581.0
110.6476,101.949,1.9366,1.5935,0.815252974,10.3712,51.1959,0.6785,2099945.393,1582.5
110.8,102.8996,1.9235,1.5887,0.831920956,10.3887,54.4061,0.678,2088613.24,1584.0
110.9524,106.028,1.8976,1.59,0.886774852,10.2993,56.7692,0.6948,2063324.088,1587.0
111.1048,108.4049,1.8887,1.5933,0.92845182,10.2383,55.1916,0.661,2056467.63,1584.0
111.2572,108.0386,1.8827,1.5961,0.922029054,10.1377,55.3016,0.7112,2052746.518,1585.0
111.4096,108.8754,1.8956,1.5959,0.936701647,10.146,53.955,0.6834,2069642.77,1584.0
111.562,109.4788,1.8856,1.5939,0.947281765,10.0719,56.7743,0.6707,2061540.811,1581.504
111.7144,109.9506,1.8916,1.5937,0.955554387,10.0849,53.5505,0.6542,2070925.799,1583.0
111.8668,111.7515,1.8899,1.596,0.987131673,10.0815,51.2285,0.6776,2071887.24,1585.5
112.0192,110.7047,1.9075,1.598,0.968776904,10.1663,54.7215,0.6719,2094030.915,1588.0
112.1716,110.4548,1.9252,1.5981,0.964395115,10.2386,54.0989,0.6534,2116337.09,1586.0
112.324,105.327,1.9518,1.5977,0.8744834,10.3297,53.2856,0.6653,2148493.035,1586.5
112.4764,104.2061,1.9625,1.5987,0.854829349,10.3498,51.2028,0.6847,2163202.363,1590.4701
112.6288,101.9436,1.9484,1.6009,0.81515829,10.3476,52.4795,0.6812,2150570.348,1588.0
112.7812,102.6159,1.9328,1.6041,0.826946512,10.2983,52.3819,0.6634,2136238.333,1587.5
112.9336,101.0428,1.9285,1.6079,0.79936351,10.2705,53.8165,0.6714,2134365.986,1587.0
113.086,102.5905,1.9366,1.6075,0.826501144,10.2019,51.2162,0.6725,2146223.006,1587.5
113.2384,105.034,1.9463,1.5998,0.869345888,10.1908,52.0622,0.6692,2159879.8,1588.5
113.3908,105.6754,1.9469,1.5915,0.880592304,10.2379,48.9674,0.6542,2163453.375,1586.0
113.5432,105.1589,1.9689,1.5853,0.871535906,10.3756,50.3411,0.648,2190841.024,1590.5
113.6956,104.359,1.9735,1.5768,0.857510323,10.3816,50.3784,0.6629,2198907.013,1587.0
113.848,105.3077,1.9672,1.5659,0.87414499,10.3474,51.6643,0.6785,2194825.499,1587.502
114.0004,105.2082,1.9386,1.5596,0.87240034,10.2611,51.416,0.6489,2165811.519,1588.0
114.1528,105.8666,1.9331,1.5612,0.883944838,10.3185,51.796,0.6611,2162554.021,1593.0
114.3052,106.7043,1.9388,1.5616,0.898633211,10.3643,49.5061,0.6675,2171826.233,1593.984
114.4576,108.1826,1.9584,1.5582,0.924553975,10.3535,50.5438,0.6583,2196706.886,1592.494
114.61,108.9142,1.9461,1.558,0.937381973,10.3126,51.7483,0.6713,2185816.706,1593.0
114.7624,109.493,1.9347,1.558,0.947530751,10.295,53.9741,0.6656,2175901.99,1595.4701
114.9148,108.1398,1.9086,1.5529,0.923803512,10.3317,54.8352,0.6356,2149398.595,1591.5
115.0672,104.0847,1.9074,1.5443,0.8527007,10.3149,56.5738,0.631,2150895.937,1589.012
115.2196,100.8244,1.9016,1.537,0.795534047,10.2864,58.952,0.6565,2147195.595,1590.0
115.372,99.9182,1.898,1.5319,0.779644582,10.2784,60.3918,0.6465,2145965.349,1589.988
115.5244,99.9192,1.8975,1.5283,0.779662117,10.3264,58.4514,0.6354,2148233.98,1593.5
115.6768,100.8274,1.8862,1.5272,0.795586649,10.3151,59.4285,0.6557,2138257.886,1591.498
115.8292,98.3945,1.8783,1.5287,0.752927768,10.3265,59.3669,0.6599,2132107.466,1592.0
115.9816,97.2036,1.8816,1.5332,0.732046325,10.3965,60.4394,0.6547,2138663.59,1593.0
116.134,94.032,1.8861,1.5385,0.676434953,10.4551,57.261,0.6465,2146595.307,1593.0
116.2864,92.6441,1.8969,1.5438,0.652099278,10.476,56.6795,0.6366,2161719.987,1596.0
116.4388,91.1823,1.8926,1.5472,0.626467829,10.3844,55.8565,0.6675,2159646.314,1591.5
116.5912,91.8807,1.8874,1.5449,0.638713693,10.2682,53.9437,0.6605,2156531.463,1591.51
116.7436,90.4442,1.8702,1.5384,0.613525859,10.1085,57.4357,0.6565,2139672.031,1595.0
116.896,89.3407,1.8603,1.5314,0.594176902,10.002,59.5668,0.6494,2131123.962,1587.0
117.0484,87.7818,1.8453,1.5231,0.566842885,10.0199,58.0357,0.6618,2116696.243,1595.0
117.2008,88.5776,1.8231,1.5107,0.580796577,10.0218,61.9505,0.6635,2093954.029,1592.5
117.3532,88.6057,1.7878,1.5019,0.581289287,9.8366,61.9925,0.6506,2056079.699,1594.004
117.5056,88.0774,1.7771,-999.25,0.572025986,9.7268,62.3538,0.6311,2046428.177,1595.0
117.658,88.4587,1.7777,-999.25,0.578711765,9.7927,58.5631,0.6347,2049774.141,1594.51
117.8104,88.4806,1.7855,1.5902,0.579095763,9.9122,60.0298,0.6328,2061434.598,1600.0
117.9628,89.9735,1.7768,1.591,0.605272525,9.9474,65.5285,0.6485,2054043.77,1598.0
118.1152,88.9475,1.7658,1.5718,0.587282467,9.966,66.8026,0.6508,2043964.638,1597.504
118.2676,89.7952,1.7709,1.5449,0.602146182,10.0034,62.3866,0.6369,2052512.91,1598.0
118.42,86.953,1.8052,1.5255,0.552310565,10.2007,58.7845,0.655,2094963.483,1599.0
118.5724,87.4213,1.7826,1.5187,0.560521817,10.2876,60.8662,0.6494,2071398.17,1603.0
118.7248,86.0436,1.7546,1.5176,0.536364991,10.3853,66.0721,0.6337,2041482.434,1598.0
118.8772,87.2846,1.6818,1.5171,0.558124896,10.111,63.4019,0.6359,1959291.215,1600.0
119.0296,86.6113,1.69,1.5166,0.546319139,10.2279,66.6562,0.6487,1971368.235,1601.0
119.182,88.59,1.6665,1.5148,0.581014001,10.3274,67.4714,0.6279,1946444.669,1599.5
119.3344,88.091,1.667,1.5135,0.57226445,10.2089,69.6031,0.6544,1949518.359,1596.0
119.4868,88.3484,1.6677,1.5143,0.576777746,10.1158,67.3306,0.6595,1952827.736,1600.0
119.6392,83.1347,1.691,1.5151,0.485359845,10.2709,64.8123,0.6625,1982636.895,1598.0
119.7916,82.3324,1.7034,1.5145,0.471292181,10.6037,65.4044,0.6596,1999719.512,1600.0
119.944,80.7675,1.6639,1.5128,0.443852958,10.7649,66.9373,0.6302,1955833.252,1603.984
120.0964,82.9125,1.6211,1.5113,0.481463752,10.6369,71.1964,0.6639,1907945.086,1600.0
120.2488,83.3213,1.6034,1.5101,0.488631721,10.5708,68.5617,0.6671,1889507.874,1601.0
120.4012,85.4602,1.6063,1.5084,0.526135557,10.4196,68.9554,0.6806,1895324.386,1598.0
120.5536,85.5602,1.6418,1.5069,0.527888974,10.405,67.8275,0.6639,1939664.025,1602.0
120.706,86.642,1.6618,1.506,0.546857438,10.4173,64.6436,0.6938,1965774.462,1600.5
120.8584,85.1462,1.6556,1.5059,0.520629827,10.7094,64.6459,0.678,1960913.037,1600.5
121.0108,85.9986,1.6304,1.506,0.535575954,10.9289,64.4631,0.6764,1933500.882,1602.0
121.1632,84.6459,1.6191,1.5047,0.511857482,11.0831,66.8452,0.6755,1922518.304,1602.0
121.3156,87.4054,1.6372,1.5032,0.560243024,10.892,60.7229,0.6904,1946455.423,1599.0239
121.468,87.8632,1.6588,1.5037,0.568270166,10.6725,68.9326,0.6872,1974612.96,1603.0
121.6204,86.8815,1.6825,1.5053,0.551056872,10.6116,64.9577,0.6721,2005337.965,1603.0
121.7728,82.6203,1.7022,1.5055,0.476340268,10.6631,62.9785,0.6602,2031360.27,1604.0
121.9252,78.8064,1.726,1.5045,0.409466698,10.6594,60.5432,0.6947,2062340.373,1599.0359
122.0776,80.8494,1.7294,1.5052,0.445289007,10.4178,61.505,0.684,2068985.814,1603.0
122.23,83.821,1.7357,1.5092,0.497393546,10.3664,64.8675,0.7029,2079115.188,1605.0
122.3824,87.2523,1.7332,1.5143,0.557558542,10.4333,67.4225,0.6952,2078709.122,1606.0
122.5348,88.4951,1.7209,1.5268,0.579350008,10.4564,57.8073,0.668,2066527.346,1605.0
122.6872,87.1868,1.7039,-999.25,0.556410054,10.3964,66.3067,0.6813,2048657.857,1605.0
122.8396,84.9544,1.7082,-999.25,0.517266774,10.2694,59.2569,0.6886,2056379.126,1605.0
122.992,81.6467,1.7408,-999.25,0.459269,10.239,59.3086,0.6766,2098223.841,1609.4821
123.1444,81.2649,1.7568,-999.25,0.452574454,10.1404,71.0151,0.6854,2120132.803,1610.0
123.2968,82.3639,1.7328,-999.25,0.471844507,9.996,59.5413,0.6941,2093757.211,1611.0
123.4492,81.0253,1.7218,-999.25,0.448373267,9.9617,63.8913,0.7025,2083037.359,1606.496
123.6016,79.7993,1.7335,-999.25,0.426876375,9.9583,73.6182,0.6986,2099781.061,1607.5
123.754,78.9418,1.7554,-999.25,0.411840825,10.1734,61.3253,0.6764,2128930.162,1611.0
123.9064,81.2201,1.7175,-999.25,0.451788924,10.0867,59.0946,0.6758,2085530.572,1609.0
124.0588,80.2134,1.726,-999.25,0.434137275,10.307,62.2037,0.6934,2098429.79,1610.5
124.2112,77.8544,1.643,1.5589,0.392774169,9.8572,65.8964,0.6987,1999974.216,1609.0
124.3636,80.4303,1.6744,1.54,0.437940436,9.9019,66.3115,0.7002,2040697.236,1608.0
124.516,83.1523,1.6551,1.5246,0.485668446,9.6959,64.8846,0.6772,2019647.03,1612.0
124.6684,86.2659,1.7452,1.5159,0.540262837,10.0038,64.0946,0.72,2132198.658,1606.0239
124.8208,82.6792,1.7229,1.5128,0.477373031,10.0705,63.267,0.6444,2107526.812,1611.0
124.9732,83.7365,1.7067,1.5125,0.495911908,10.1593,62.086,0.6731,2090259.252,1614.984
125.1256,82.2859,1.6958,1.5127,0.470476842,10.1145,66.0145,0.6942,2079442.326,1611.0
125.278,83.2476,1.7551,1.5124,0.487339453,10.1502,64.0467,0.6826,2154779.094,1610.504
125.4304,81.1834,1.7735,1.5124,0.45114542,10.2183,66.6029,0.6684,2180017.981,1611.0
125.5828,81.155,1.7207,1.5132,0.450647449,9.9974,64.2115,0.673,2117685.175,1607.52
125.7352,80.2781,1.6612,1.5144,0.435271736,9.8792,68.461,0.6867,2046938.88,1613.0
125.8876,79.4224,1.6593,1.5147,0.420267747,9.7976,68.0644,0.6527,2047075.888,1612.0
126.04,79.9084,1.7049,1.5116,0.428789353,9.9129,59.5434,0.6829,2105878.841,1613.0
126.1924,80.5526,1.7221,1.5029,0.440084865,9.7403,64.0428,0.6739,2129696.134,1614.004
126.3448,79.0771,1.7196,1.4973,0.414213198,9.6561,65.0787,0.6763,2129172.677,1613.0
126.4972,76.0465,1.7165,1.5093,0.361074143,9.688,66.8551,0.6667,2127897.949,1613.0
126.6496,71.9752,1.7115,-999.25,0.289687278,9.7934,64.9368,0.7005,2124255.746,1614.506
126.802,72.9174,1.7056,1.5556,0.306207973,9.7843,66.8804,0.6514,2119480.214,1612.0
126.9544,74.827,1.7028,1.5581,0.339691223,9.8501,67.3288,0.7021,2118543.933,1613.0
127.1068,79.2297,1.6932,1.547,0.416888912,9.8367,70.8659,0.7048,2109128.891,1605.032
127.2592,81.1147,1.6971,1.5317,0.449940822,9.7565,63.4402,0.6799,2116521.566,1620.968
127.4116,82.079,1.6916,1.5185,0.466849022,9.8505,66.9849,0.6888,2112188.733,1610.0
127.564,81.1453,1.6987,1.5101,0.450477368,9.9821,68.8625,0.6863,2123591.075,1623.0
127.7164,79.9906,1.6911,1.5062,0.430230662,10.1132,66.6258,0.668,2116615.8,1613.0
127.8688,83.5477,1.6678,1.5055,0.492601457,10.2649,64.9194,0.6976,2089943.929,1616.0
128.0212,86.6495,1.6593,1.5055,0.546988945,10.4461,63.0879,0.6979,2081770.656,1612.0
128.1736,90.2444,1.6577,1.5036,0.610022531,10.7916,61.324,0.6585,2082239.092,1616.0
128.326,92.0141,1.648,1.4991,0.641052752,10.931,63.1103,0.6605,2072516.23,1611.0
128.4784,91.7094,1.5827,1.4932,0.63571009,10.9507,68.3012,0.665,1992759.084,1615.0
128.6308,91.2378,1.4827,1.4883,0.627440976,10.8267,80.5591,0.6728,1869064.694,1609.016
128.7832,88.6963,1.4237,1.485,0.582877883,10.8741,76.4127,0.6663,1796816.69,1616.9761
128.9356,87.2159,1.4385,1.4825,0.556920298,10.7764,76.5941,0.6516,1817643.834,1616.0
129.088,85.1786,1.4897,1.4799,0.521197934,10.6518,65.3246,0.6605,1884563.457,1616.5
129.2404,82.7074,1.5522,1.4766,0.477867494,10.5861,65.556,0.6748,1965948.099,1618.0
129.3928,75.8528,1.5877,1.4747,0.357677775,10.5478,68.516,0.6419,2013282.096,1613.5179
129.5452,73.1445,1.6349,1.4777,0.310189983,10.5167,64.8375,0.6568,2075575.785,1615.5
129.6976,73.523,1.6609,1.4836,0.316826666,10.4394,64.9711,0.6438,2111064.49,1614.0
129.85,78.9736,1.6696,1.4862,0.412398411,10.4844,64.4714,0.6678,2124616.088,1614.012
130.0024,76.1109,1.6393,1.4829,0.362203344,10.5758,63.4064,0.6564,2088506.756,1617.0
130.1548,70.9793,1.6238,1.4784,0.272224998,10.7131,65.5871,0.6669,2071184.57,1607.04
130.3072,65.8477,1.6097,1.479,0.182246653,10.7235,67.6269,0.6939,2055603.898,1615.0
130.4596,67.4977,1.6257,1.4836,0.211178033,10.5514,68.6412,0.6493,2078464.083,1618.0
130.612,69.1476,1.6297,1.4901,0.24010766,10.468,69.6197,0.6636,2086012.089,1616.0
130.7644,75.0361,1.6299,1.496,0.343357618,10.3965,74.0212,0.6741,2088702.376,1618.016
130.9168,79.1232,1.6059,1.4984,0.415021523,10.3969,71.8266,0.6394,2060345.033,1620.0
131.0692,83.9733,1.5695,1.5011,0.500064,10.4723,72.6238,0.662,2015988.472,1618.496
131.2216,82.1689,1.5221,1.5053,0.468425344,10.6055,73.4833,0.6716,1957377.494,1618.0
131.374,84.8685,1.4662,1.5087,0.515760588,10.921,80.2546,0.6784,1887681.476,1619.5
131.5264,86.3882,1.4354,1.5107,0.542407266,11.406,79.0783,0.6894,1850171.347,1623.0
131.6788,91.6566,1.4375,1.5099,0.634784286,11.7749,79.1703,0.6521,1855025.095,1617.0
131.8312,90.4199,1.4874,1.5049,0.613099778,11.4098,75.7932,0.7465,1921640.123,1618.0
131.9836,91.9871,1.5256,1.4938,0.640579329,11.0573,71.8728,0.725,1973270.966,1618.0
132.136,89.9014,1.5466,1.4788,0.604008311,10.9708,71.6869,0.6728,2002743.068,1627.0
132.2884,90.6881,1.54,1.4708,0.617802443,10.8967,66.3754,0.7108,1996496.533,1625.0
132.4408,89.5471,1.525,1.4756,0.597795955,10.5604,73.1177,0.6807,1979327.756,1623.0
132.5932,92.4162,1.5237,-999.25,0.648103241,10.5831,71.703,0.7092,1979916.137,1625.0
132.7456,93.5111,1.5504,-999.25,0.667301404,11.2228,73.5947,0.7131,2016926.027,1625.0
132.898,94.4454,1.5867,1.4742,0.683683578,11.2782,71.8805,0.7234,2066518.715,1623.0
133.0504,94.1184,1.6239,1.477,0.677949905,10.8917,74.2998,0.7178,2117393.337,1625.004
133.2028,95.8531,1.6322,1.4774,0.708366429,10.8418,72.598,0.7191,2130653.38,1625.0
133.3552,96.2424,1.633,-999.25,0.715192481,10.8855,70.2959,0.7203,2134136.608,1627.496
133.5076,94.5025,1.6303,-999.25,0.684684779,11.0047,71.1074,0.718,2133042.915,1631.4701
133.66,94.1768,1.63,1.4812,0.6789739,11.0357,74.7709,0.7228,2135084.84,1625.0
133.8124,92.0709,1.6431,1.4897,0.642048692,10.8754,73.6543,0.718,2154698.114,1624.0
133.9648,91.7174,1.6437,1.4942,0.635850363,10.6293,68.3744,0.7126,2157939.829,1626.0
134.1172,92.0656,1.654,1.4922,0.641955761,10.4516,62.957,0.7082,2173932.518,1628.0
134.2696,93.6311,1.6701,1.4838,0.669405504,10.7113,67.2881,0.7196,2197587.858,1628.0
134.422,95.8002,1.7027,1.4738,0.707438872,10.9184,58.2512,0.6925,2243027.326,1627.5
134.5744,93.0289,1.7189,1.4691,0.658846427,10.9462,60.7347,0.7291,2266935.374,1630.0
